entity_id,org_id,value,datasource,created_date,modified_date
100001047283.0,1.0,7245004PI4RB6Z2IA840,48796.0,,
100001047284.0,1.0,7245004WXEKDN3S87W86,48797.0,,
100001047285.0,1.0,72450057V0BFNGHJ5M54,48798.0,,
100001047286.0,1.0,72450059S7PWK873O939,48799.0,,
100001047287.0,1.0,7245005IV1TNSBVLA885,48800.0,,
100001047288.0,1.0,7245005QWNWPTE11O370,48801.0,,
100001047289.0,1.0,724500670HAI5ERPDA03,48802.0,,
100001047290.0,1.0,7245006CTFHY7CI8U192,48803.0,,
100001047291.0,1.0,7245007KWY53NVSLN866,48804.0,,
100001047292.0,1.0,7245007RRF31T8VXGF88,48805.0,,
100001047293.0,1.0,72450094WU8XT4GI2A23,48806.0,,
100001047294.0,1.0,7245009DEDX0ZLRPQ885,48807.0,,
100001047295.0,1.0,7245009DS0Y0NT0B5S10,48808.0,,
100001047296.0,1.0,724500A3W9V2GSWAD738,48809.0,,
100001047297.0,1.0,724500A4FRU01O9F2742,48810.0,,
100001047298.0,1.0,724500AK8BNGX29XDC36,48811.0,,
100001047299.0,1.0,724500ANZ8IG2D0Z1985,48812.0,,
100001047300.0,1.0,724500ARCNN8JVOQBX96,48813.0,,
100001047301.0,1.0,724500AUFHOXJWZ4E348,48814.0,,
100001047302.0,1.0,724500BD6BL8GU7K6Z35,48815.0,,
100001047303.0,1.0,724500BE4B0BMHSHKG79,48816.0,,
100001047304.0,1.0,724500BICUQ0LF1AH770,48817.0,,
100001047305.0,1.0,724500BNI7FJN7RDZL50,48818.0,,
100001047306.0,1.0,724500BNO29QI7NL3873,48819.0,,
100001047307.0,1.0,724500BQHCN771DQH871,48820.0,,
100001047308.0,1.0,724500C3OY6R3S323M77,48821.0,,
100001047309.0,1.0,724500C6N7L40T8E2449,48822.0,,
100001047310.0,1.0,724500CNCIO1ZTJ0X675,48823.0,,
100001047311.0,1.0,724500CR19MQGFWFBZ64,48824.0,,
100001047312.0,1.0,724500CRNPD9VT3I5993,48825.0,,
100001047313.0,1.0,724500DI4AFL8RDQEG22,48826.0,,
100001047314.0,1.0,724500DLE2Z6B5YR3869,48827.0,,
100001047315.0,1.0,724500DZYMKJLGHSCL10,48828.0,,
100001047316.0,1.0,724500E36LMR4U1X6K57,48829.0,,
100001047317.0,1.0,724500E50NDD8TTLHO62,48830.0,,
100001047318.0,1.0,724500EVZJMQMAX50A37,48831.0,,
100001047319.0,1.0,724500EYXNILPNS6WZ51,48832.0,,
100001047320.0,1.0,724500F5YDTAUHKNK325,48833.0,,
100001047321.0,1.0,724500FEGRZ278X9CX11,48834.0,,
100001047322.0,1.0,724500FF19WGRZFYXG65,48835.0,,
100001047323.0,1.0,724500FH09SNL03TAN57,48836.0,,
100001047324.0,1.0,724500FTXOFL1M1HHY30,48837.0,,
100001047325.0,1.0,724500FULFF65L4FGQ78,48838.0,,
100001047326.0,1.0,724500G180OW3773WC07,48839.0,,
100001047327.0,1.0,724500G2BUPAFMEITB30,48840.0,,
100001047328.0,1.0,724500G3PJTYPL2L9M11,48841.0,,
100001047329.0,1.0,724500G4CTU7KMSTM013,48842.0,,
100001047330.0,1.0,724500GN5HQ87O4RLC12,48843.0,,
100001047331.0,1.0,724500GPD8BLPYEIBI04,48844.0,,
100001047332.0,1.0,724500H7NDIICDM9UI02,48845.0,,
100001047333.0,1.0,724500HB9KMJQOJHUM13,48846.0,,
100001047334.0,1.0,724500HDUKVWVTHXGC18,48847.0,,
100001047335.0,1.0,724500HF9CLCJXKPIV65,48848.0,,
100001047336.0,1.0,724500HLMX4DSNKW9084,48849.0,,
100001047337.0,1.0,724500HLQ2Q30059FD13,48850.0,,
100001047338.0,1.0,724500HMN2FPCCSK4081,48851.0,,
100001047339.0,1.0,724500HOP470PXMOCF04,48852.0,,
100001047340.0,1.0,724500I3HDNTSN8KR126,48853.0,,
100001047341.0,1.0,724500IH6OVBTOEXLO54,48854.0,,
100001047342.0,1.0,724500IJCP4KIJPHWK05,48855.0,,
100001047343.0,1.0,724500IVNQ6LF8OFIO42,48856.0,,
100001047344.0,1.0,724500J04T7SUPUTN804,48857.0,,
100001047345.0,1.0,724500J57N4LTQQWGK14,48858.0,,
100001047346.0,1.0,724500JLU1E0C7T8DO41,48859.0,,
100001047347.0,1.0,724500JM6JKGPAK11G23,48860.0,,
100001047348.0,1.0,724500JOYNN59OPA9K44,48861.0,,
100001047349.0,1.0,724500JRV2HBUBY6UZ96,48862.0,,
100001047350.0,1.0,724500K3RI5GQF3U0F40,48863.0,,
100001047351.0,1.0,724500KHBM10MIBGJN47,48864.0,,
100001047352.0,1.0,724500KM46OVYWM9EI08,48865.0,,
100001047353.0,1.0,724500KQSRLB3UEVT719,48866.0,,
100001047354.0,1.0,724500L6COLH8HRH0491,48867.0,,
100001047355.0,1.0,724500L7T6JR7V9S1O28,48868.0,,
100001047356.0,1.0,724500LDZS3KFH6Y4R75,48869.0,,
100001047357.0,1.0,724500LG1GUKJ5TOIW61,48870.0,,
100001047358.0,1.0,724500LQOWADARWJB642,48871.0,,
100001047359.0,1.0,724500LSEYWJHXZ58E54,48872.0,,
100001047360.0,1.0,724500M1KQ65EVXKPG34,48873.0,,
100001047361.0,1.0,724500M1VGG79HOVI026,48874.0,,
100001047362.0,1.0,724500M3ZGNKQ8Y95460,48875.0,,
100001047363.0,1.0,724500M9ND4HOA6I3A60,48876.0,,
100001047364.0,1.0,724500MXAVUOTVWT2A46,48877.0,,
100001047365.0,1.0,724500N6YFUH6HEYEG49,48878.0,,
100001047366.0,1.0,724500NB99CFQ8I4QZ57,48879.0,,
100001047367.0,1.0,724500NHLYEPGXHSA148,48880.0,,
100001047368.0,1.0,724500NKU89RFBV7O147,48881.0,,
100001047369.0,1.0,724500NLETGIP70MSZ56,48882.0,,
100001047370.0,1.0,724500NMPK4BBMMMD571,48883.0,,
100001047371.0,1.0,724500NNI6CBPM2LWC36,48884.0,,
100001047372.0,1.0,724500NQTMP0BY49LQ53,48885.0,,
100001047373.0,1.0,724500NSQCZ1PR6DVD13,48886.0,,
100001047374.0,1.0,724500NZPODZAC8SI487,48887.0,,
100001047375.0,1.0,724500OHYNDT9OY6Q215,48888.0,,
100001047376.0,1.0,724500OMVLDXW3X3VE64,48889.0,,
100001047377.0,1.0,724500P2KWMJER1T2J60,48890.0,,
100001047378.0,1.0,724500PKTT2P9BGHJ390,48891.0,,
100001047379.0,1.0,724500PQ9YYODUMJX674,48892.0,,
100001047380.0,1.0,724500PXWI3E446KEX31,48893.0,,
100001047381.0,1.0,724500Q03K04L0479N30,48894.0,,
100001047382.0,1.0,724500Q049JCXKAV5Z89,48895.0,,
100001047383.0,1.0,724500Q21GMC2GYKCQ29,48896.0,,
100001047384.0,1.0,724500QAXAH7H6YZ0L28,48897.0,,
100001047385.0,1.0,724500QXCRAAGDLGC705,48898.0,,
100001047386.0,1.0,724500R8TR7N63BLGA26,48899.0,,
100001047387.0,1.0,724500RE3B83659VI370,48900.0,,
100001047388.0,1.0,724500RKMOD48AIWKD94,48901.0,,
100001047389.0,1.0,724500S36GIRXX6FGV24,48902.0,,
100001047390.0,1.0,724500SFLP1RO7AGS525,48903.0,,
100001047391.0,1.0,724500T50YUNT5M7QJ91,48904.0,,
100001047392.0,1.0,724500TCRYP48IZQ0797,48905.0,,
100001047393.0,1.0,724500THFOJDSNTKZF84,48906.0,,
100001047394.0,1.0,724500TOC1GK64ILRE95,48907.0,,
100001047395.0,1.0,724500TPYP3DXYWG9N63,48908.0,,
100001047396.0,1.0,724500UH6Q0L2X7W1E02,48909.0,,
100001047397.0,1.0,724500UNG7DNICYDX534,48910.0,,
100001047398.0,1.0,724500UTYUSS56QEBB66,48911.0,,
100001047399.0,1.0,724500V5X69OIH2WB504,48912.0,,
100001047400.0,1.0,724500V6ZHI91QY7NZ81,48913.0,,
100001047401.0,1.0,724500VCE5M77E44XC35,48914.0,,
100001047402.0,1.0,724500VF5GH2E6ZVTZ24,48915.0,,
100001047403.0,1.0,724500VQNOZD7Z6XWY90,48916.0,,
100001047404.0,1.0,724500VV50IIR822IF43,48917.0,,
100001047405.0,1.0,724500VW07M385G0GJ12,48918.0,,
100001047406.0,1.0,724500VWEZB8OFPEHL56,48919.0,,
100001047407.0,1.0,724500W4VBNFU9W1LD34,48920.0,,
100001047408.0,1.0,724500W85WRZ06YQ0G23,48921.0,,
100001047409.0,1.0,724500W9R73O6ROR3K41,48922.0,,
100001047410.0,1.0,724500WHC7BXBJ54FV16,48923.0,,
100001047411.0,1.0,724500XKR0HKSLU3IX44,48924.0,,
100001047412.0,1.0,724500XV5S7H3JY72005,48925.0,,
100001047413.0,1.0,724500Y3W9PK8W494582,48926.0,,
100001047414.0,1.0,724500Y561Q1L8ZDMD02,48927.0,,
100001047415.0,1.0,724500Y8X1JWUD175175,48928.0,,
100001047416.0,1.0,724500YEPQI68FD9IO13,48929.0,,
100001047417.0,1.0,724500ZFPJH8R3O5C152,48930.0,,
100001047418.0,1.0,724500ZJ12UDJECI3819,48931.0,,
100001047419.0,1.0,724500ZKX5GL3J1OEN03,48932.0,,
100001047420.0,1.0,724500ZOBY1DC1ML5S55,48933.0,,
100001047421.0,1.0,724500ZRR861WW8XB980,48934.0,,
100001047422.0,1.0,7437001CLXDX1A340730,48935.0,,
100001047423.0,1.0,7437001T4BINO822SO90,48936.0,,
100001047424.0,1.0,74370022196XJECDLI30,48937.0,,
100001047425.0,1.0,7437003KOYOCVWJ5X198,48938.0,,
100001047426.0,1.0,7437003WALDXOKG5X363,48939.0,,
100001047427.0,1.0,74370047M2CJL7F6LK92,48940.0,,
100001047428.0,1.0,7437004BIDCYGTHFR242,48941.0,,
100001047429.0,1.0,7437005GCN3H6F2GOW62,48942.0,,
100001047430.0,1.0,7437005H4MS16SXOU192,48943.0,,
100001047431.0,1.0,74370061PO7C10E3PA54,48944.0,,
100001047432.0,1.0,7437006KP1SE1OOPDA19,48945.0,,
100001047433.0,1.0,74370093ZIJ7V3ALV287,48946.0,,
100001047434.0,1.0,7437009OJZ8Z0Z7JES15,48947.0,,
100001047435.0,1.0,743700A15E1K77UD6V57,48948.0,,
100001047436.0,1.0,743700A30JW7FPYVBN67,48949.0,,
100001047437.0,1.0,743700ADF9OVGU2MSH39,48950.0,,
100001047438.0,1.0,743700B5PTNBOA7OZX12,48951.0,,
100001047439.0,1.0,743700BDBS0RI8X0Q156,48952.0,,
100001047440.0,1.0,743700BIOV2MWLK7GA26,48953.0,,
100001047441.0,1.0,743700BPZZTP5NHI7121,48954.0,,
100001047442.0,1.0,743700BUA34C9VORQI02,48955.0,,
100001047443.0,1.0,743700C495NRSOE3XQ42,48956.0,,
100001047444.0,1.0,743700CCJCQZ4VJ5TD31,48957.0,,
100001047445.0,1.0,743700CKXLIQMTTCB669,48958.0,,
100001047446.0,1.0,743700DDKEVX6O4X9Q03,48959.0,,
100001047447.0,1.0,743700EN3I24JBV52A34,48960.0,,
100001047448.0,1.0,743700EU08PLD6THER05,48961.0,,
100001047449.0,1.0,743700FCFDFKOW98AL06,48962.0,,
100001047450.0,1.0,743700FT29J4P1V9OG53,48963.0,,
100001047451.0,1.0,743700FYH1E6SDA4GS40,48964.0,,
100001047452.0,1.0,743700G6LO6EB0O1SO80,48965.0,,
100001047453.0,1.0,743700GUJT5WVN10JX20,48966.0,,
100001047454.0,1.0,743700H0UCVNPOGDUF25,48967.0,,
100001047455.0,1.0,743700HGB1CRPBRA1K29,48968.0,,
100001047456.0,1.0,743700HQH2BHF2NMQ531,48969.0,,
100001047457.0,1.0,743700HV0HIN0858HA45,48970.0,,
100001047458.0,1.0,743700JNE1SE9RQ3EB97,48971.0,,
100001047459.0,1.0,743700KG95588SM04F50,48972.0,,
100001047460.0,1.0,743700KM515NKCCZ2D33,48973.0,,
100001047461.0,1.0,743700L4QTYVPCAR1I20,48974.0,,
100001047462.0,1.0,743700LGR8T2LWYO3081,48975.0,,
100001047463.0,1.0,743700LQU4DNAX6Y2K88,48976.0,,
100001047464.0,1.0,743700MBD7V6MC8UZH35,48977.0,,
100001047465.0,1.0,743700MLR8X9JSC5AG06,48978.0,,
100001047466.0,1.0,743700NRIOFF0UQUZT59,48979.0,,
100001047467.0,1.0,743700OIUDEAUXI8A934,48980.0,,
100001047468.0,1.0,743700OWXQZ1U57I5676,48981.0,,
100001047469.0,1.0,743700P9IFUE9NYFOQ09,48982.0,,
100001047470.0,1.0,743700PDOL04JMEIVU94,48983.0,,
100001047471.0,1.0,743700Q589MIPGUSPE85,48984.0,,
100001047472.0,1.0,743700Q6TY89ZONEJX22,48985.0,,
100001047473.0,1.0,743700RE0XW8XG3W4115,48986.0,,
100001047474.0,1.0,743700RPFVO659WWIP89,48987.0,,
100001047475.0,1.0,743700SY7D08I5M2E715,48988.0,,
100001047476.0,1.0,743700TI53U13RNSGJ71,48989.0,,
100001047477.0,1.0,743700U290C7RX1F9S13,48990.0,,
100001047478.0,1.0,743700UT27XR7EESZG59,48991.0,,
100001047479.0,1.0,743700WG1K2ANE6T7L83,48992.0,,
100001047480.0,1.0,743700X0EYGDUT2J6U98,48993.0,,
100001047481.0,1.0,743700XDX6UHU0RS4C83,48994.0,,
100001047482.0,1.0,743700Y0MHQ7O7ULD528,48995.0,,
100001047483.0,1.0,743700YBQQLW24NT7I91,48996.0,,
100001047484.0,1.0,743700YDKSOUOKR2YF96,48997.0,,
100001047485.0,1.0,743700Z4TSY7VBH1V330,48998.0,,
100001047486.0,1.0,743700ZTQOG3OVDIKR21,48999.0,,
100001047487.0,1.0,745P3MMS7E8CUVXDRJ82,49000.0,,
100001047488.0,1.0,74780000S0CHOUV8HI74,49001.0,,
100001047489.0,1.0,74780080B3J1A5AOWK36,49002.0,,
100001047490.0,1.0,74780090C6DULQ5NK793,49003.0,,
100001047491.0,1.0,747800F08DR7TOS6X192,49004.0,,
100001047492.0,1.0,747800K0C9KPFM29OS60,49005.0,,
100001047493.0,1.0,747800L0HADBREXY2711,49006.0,,
100001047494.0,1.0,747800N0666HD1320P53,49007.0,,
100001047495.0,1.0,747800U0299IGAH65974,49008.0,,
100001047496.0,1.0,76DTN3VT73WXCOTLTL55,49009.0,,
100001047497.0,1.0,7870VFI06A9LU2V3PM82,49010.0,,
100001047498.0,1.0,7872004GNJZFZYG79D58,49011.0,,
100001047499.0,1.0,7872006AZAFVTVIQ3G32,49012.0,,
100001047500.0,1.0,787200BEK8BC407X7J79,49013.0,,
100001047501.0,1.0,787200GOILMKKQETTW37,49014.0,,
100001047502.0,1.0,787200KDNYVLC2ELYG87,49015.0,,
100001047503.0,1.0,787200PEYSCWTNJNMR53,49016.0,,
100001047504.0,1.0,787200T08900BKAV7587,49017.0,,
100001047505.0,1.0,78900004JRKGL7W1NT17,49018.0,,
100001047506.0,1.0,7890000MTQ0S9VY47X30,49019.0,,
100001047507.0,1.0,7890000PALXE0100Q814,49020.0,,
100001047508.0,1.0,78900029M5OOCV5YAY56,49021.0,,
100001047509.0,1.0,7890002FWCPTIGND4K41,49022.0,,
100001047510.0,1.0,7890002G98SY237S0Y70,49023.0,,
100001047511.0,1.0,7890002Y33308T0DLM75,49024.0,,
100001047512.0,1.0,7890003EBGYKQKKFKE32,49025.0,,
100001047513.0,1.0,7890003F5C19ALZBS418,49026.0,,
100001047514.0,1.0,7890003XL281DFSLEQ74,49027.0,,
100001047515.0,1.0,7890004ARP2VFYAW4818,49028.0,,
100001047516.0,1.0,7890004B1I1UAR4WJ563,49029.0,,
100001047517.0,1.0,7890004HF2D480FTBY66,49030.0,,
100001047518.0,1.0,7890004KKWWQU3RI2R97,49031.0,,
100001047519.0,1.0,7890005BR5XVCFXN3419,49032.0,,
100001047520.0,1.0,7890005FEEZV97ZYCL90,49033.0,,
100001047521.0,1.0,7890005YQXBTRIYDY554,49034.0,,
100001047522.0,1.0,78900067TPE5637LI553,49035.0,,
100001047523.0,1.0,7890006A2EF7UABLGZ05,49036.0,,
100001047524.0,1.0,7890006E2Y5KJL5RIT30,49037.0,,
100001047525.0,1.0,7890006E6AYACJD3KM63,49038.0,,
100001047526.0,1.0,7890006Q7VY8PIGV3I97,49039.0,,
100001047527.0,1.0,7890006SMRZ09SSHZB18,49040.0,,
100001047528.0,1.0,789000748KTQCUMJ0R25,49041.0,,
100001047529.0,1.0,7890007ADC13ERACGA47,49042.0,,
100001047530.0,1.0,7890007IGXOC5FGO9P49,49043.0,,
100001047531.0,1.0,7890007J0W09XI078862,49044.0,,
100001047532.0,1.0,7890007RM4JNJIRDVR22,49045.0,,
100001047533.0,1.0,7890007SI5V4X9VNWN86,49046.0,,
100001047534.0,1.0,78900088TBRSRLJFZO73,49047.0,,
100001047535.0,1.0,7890008C1X2789QKU804,49048.0,,
100001047536.0,1.0,7890008NVTZYLSIJNP34,49049.0,,
100001047537.0,1.0,7890008QJ7X4ILTXMA89,49050.0,,
100001047538.0,1.0,7890009ADIAS7YEZE449,49051.0,,
100001047539.0,1.0,7890009N44HOWA5UHG14,49052.0,,
100001047540.0,1.0,7890009OOFH8FTUFVZ72,49053.0,,
100001047541.0,1.0,789000A1HE98QODHC685,49054.0,,
100001047542.0,1.0,789000A357D4B7JZ9K79,49055.0,,
100001047543.0,1.0,789000CG96X4JAW7NP35,49056.0,,
100001047544.0,1.0,789000COU3C6FTOGB504,49057.0,,
100001047545.0,1.0,789000CTA2A1YV28WT73,49058.0,,
100001047546.0,1.0,789000D0QULW3EE31N02,49059.0,,
100001047547.0,1.0,789000D226ZXW3IMW239,49060.0,,
100001047548.0,1.0,789000D60VOUB2LYN184,49061.0,,
100001047549.0,1.0,789000DLAX7MJ1WIJU47,49062.0,,
100001047550.0,1.0,789000DNLGQWV6Z3D703,49063.0,,
100001047551.0,1.0,789000DRMY5ATLHBA440,49064.0,,
100001047552.0,1.0,789000E0F702OZ6WTZ16,49065.0,,
100001047553.0,1.0,789000E4DYLV5SKVMV55,49066.0,,
100001047554.0,1.0,789000E4UZB42H2HX767,49067.0,,
100001047555.0,1.0,789000EEA3BZ232JDD19,49068.0,,
100001047556.0,1.0,789000EGOTN29LE9LV04,49069.0,,
100001047557.0,1.0,789000EJIA9VE9VCSM88,49070.0,,
100001047558.0,1.0,789000EJNPPHXST5UQ20,49071.0,,
100001047559.0,1.0,789000F1WQ84YM4OTI69,49072.0,,
100001047560.0,1.0,789000FCGKBAHN2G1Q81,49073.0,,
100001047561.0,1.0,789000FE3J8XNXNHTU84,49074.0,,
100001047562.0,1.0,789000G8MR3GA25EEC51,49075.0,,
100001047563.0,1.0,789000GF52GR5W31L859,49076.0,,
100001047564.0,1.0,789000GF6519M9QYGM16,49077.0,,
100001047565.0,1.0,789000GHOACS9QIMMO62,49078.0,,
100001047566.0,1.0,789000GHZSCR1M3H3S36,49079.0,,
100001047567.0,1.0,789000GNLGWX43QITV92,49080.0,,
100001047568.0,1.0,789000GNT7B11J4WTZ60,49081.0,,
100001047569.0,1.0,789000GUIYPFAZSJPM82,49082.0,,
100001047570.0,1.0,789000H3ZY0FEE8YTI46,49083.0,,
100001047571.0,1.0,789000H90HAJLG4FCW58,49084.0,,
100001047572.0,1.0,789000HW00SONFTYQU52,49085.0,,
100001047573.0,1.0,789000I1DNEHEI7FSV27,49086.0,,
100001047574.0,1.0,789000IY3PBYNGGEJI93,49087.0,,
100001047575.0,1.0,789000IZNNO3G9XRXV62,49088.0,,
100001047576.0,1.0,789000J1WFLBD2TRN278,49089.0,,
100001047577.0,1.0,789000J4L7UFTRMDR776,49090.0,,
100001047578.0,1.0,789000JGXG0GJHQ30R79,49091.0,,
100001047579.0,1.0,789000K89OJAFI6OBW19,49092.0,,
100001047580.0,1.0,789000KRXHIXWY120V35,49093.0,,
100001047581.0,1.0,789000KWOK751Q6R8875,49094.0,,
100001047582.0,1.0,789000LPRWWFODZ4B675,49095.0,,
100001047583.0,1.0,789000MQD1KF4CI9AU45,49096.0,,
100001047584.0,1.0,789000MQI80GQZ4GT418,49097.0,,
100001047585.0,1.0,789000N0C9RW10HYMX69,49098.0,,
100001047586.0,1.0,789000N4C65TAWHBRX24,49099.0,,
100001047587.0,1.0,789000N6LO7NW2CREM64,49100.0,,
100001047588.0,1.0,789000N6OUUIU2WPBA15,49101.0,,
100001047589.0,1.0,789000NE02U1OESWWE90,49102.0,,
100001047590.0,1.0,789000NMHAXXV03LL544,49103.0,,
100001047591.0,1.0,789000NMN48YR9S00Z59,49104.0,,
100001047592.0,1.0,789000OHBX01CPGNPT93,49105.0,,
100001047593.0,1.0,789000OXCZWOR0OAJO24,49106.0,,
100001047594.0,1.0,789000P1DTT9LSJ4PR20,49107.0,,
100001047595.0,1.0,789000PDPQIKETV74E31,49108.0,,
100001047596.0,1.0,789000PPRVQ1336X9Y83,49109.0,,
100001047597.0,1.0,789000PSCVVHEUP8OD44,49110.0,,
100001047598.0,1.0,789000PSQI0CXDZYQ530,49111.0,,
100001047599.0,1.0,789000PX0QPTYTPZOI49,49112.0,,
100001047600.0,1.0,789000Q21SW842S9IJ58,49113.0,,
100001047601.0,1.0,789000QMDIQJEE6IGD10,49114.0,,
100001047602.0,1.0,789000QOP57BHWV47W80,49115.0,,
100001047603.0,1.0,789000QQGE439R6UMC32,49116.0,,
100001047604.0,1.0,789000R491PK59JWH828,49117.0,,
100001047605.0,1.0,789000RCJXP4HUL1SM26,49118.0,,
100001047606.0,1.0,789000RCNG97UV50EE03,49119.0,,
100001047607.0,1.0,789000RP1WLAJ6UMHW91,49120.0,,
100001047608.0,1.0,789000RZ5EV0HC8CQ559,49121.0,,
100001047609.0,1.0,789000S2WG64G3D6NG40,49122.0,,
100001047610.0,1.0,789000SC2GW73BIROY46,49123.0,,
100001047611.0,1.0,789000SJIW4XWEZL5A76,49124.0,,
100001047612.0,1.0,789000STDVBPGEJLK432,49125.0,,
100001047613.0,1.0,789000SXVKCU8TLWXQ46,49126.0,,
100001047614.0,1.0,789000T3YW6IX5XIK898,49127.0,,
100001047615.0,1.0,789000THRHGRI4JYBZ48,49128.0,,
100001047616.0,1.0,789000TK59B3HLBIC860,49129.0,,
100001047617.0,1.0,789000TUMN63Z28TJ497,49130.0,,
100001047618.0,1.0,789000TZGA7P2TU3FX81,49131.0,,
100001047619.0,1.0,789000U4DJBD2EVV5N05,49132.0,,
100001047620.0,1.0,789000U6ASYOTXZLBH37,49133.0,,
100001047621.0,1.0,789000U948301AIXTU14,49134.0,,
100001047622.0,1.0,789000URXKKQ14VHA645,49135.0,,
100001047623.0,1.0,789000V1JK9M6W0RB563,49136.0,,
100001047624.0,1.0,789000VBZ7ZXF0HQRF80,49137.0,,
100001047625.0,1.0,789000VGVFLH43JQJL90,49138.0,,
100001047626.0,1.0,789000VRFVY3D0YO2710,49139.0,,
100001047627.0,1.0,789000VSAJFDWONLEM86,49140.0,,
100001047628.0,1.0,789000VYQF5IDGG49908,49141.0,,
100001047629.0,1.0,789000W8HVAZCXF6O806,49142.0,,
100001047630.0,1.0,789000WG1J17XNT2ZY54,49143.0,,
100001047631.0,1.0,789000WKDT2E21QSBG04,49144.0,,
100001047632.0,1.0,789000X20ITI3ANQEL70,49145.0,,
100001047633.0,1.0,789000X49G1ZL3STWU63,49146.0,,
100001047634.0,1.0,789000XKS48D6M978N04,49147.0,,
100001047635.0,1.0,789000XXV4Q0KZC7IV52,49148.0,,
100001047636.0,1.0,789000Y21Q6IF4SIY487,49149.0,,
100001047637.0,1.0,789000Y3K9B2HB4NN213,49150.0,,
100001047638.0,1.0,789000YJ6N7EHYQ4BZ63,49151.0,,
100001047639.0,1.0,789000YT5TH5YZMC4Q14,49152.0,,
100001047640.0,1.0,789000YZQRPU4RDKPA38,49153.0,,
100001047641.0,1.0,789000Z4GMB7TTMI9N45,49154.0,,
100001047642.0,1.0,789000ZIPI7C5HTVK898,49155.0,,
100001047643.0,1.0,789000ZJOBYKGDYINA91,49156.0,,
100001047644.0,1.0,789000ZQ1F4GRSV2W302,49157.0,,
100001047645.0,1.0,789000ZSYXQD4Y7YRG72,49158.0,,
100001047646.0,1.0,789000ZUIRVR10WJ3Q14,49159.0,,
100001047647.0,1.0,7CPI4ZQUQVBDH8SA1F44,49160.0,,
100001047648.0,1.0,7E0MZ0QJ747MW6UMUW55,49161.0,,
100001047649.0,1.0,7GSDZ7MVLKSE8GREWC75,49162.0,,
100001047650.0,1.0,7H6GLXDRUGQFU57RNE97,49163.0,,
100001047651.0,1.0,7IQ5XUPLHIUYZ3YUDO63,49164.0,,
100001047652.0,1.0,7K0APUY878Q0CS7GKP44,49165.0,,
100001047653.0,1.0,7LLHQS68KCIGNZBR7918,49166.0,,
100001047654.0,1.0,7M2Q77WI4MC6Z0NHKK48,49167.0,,
100001047655.0,1.0,7N7YKE66OZ27KON72O26,49168.0,,
100001047656.0,1.0,7PDDXEMZ0ZV0CEDU4D16,49169.0,,
100001047657.0,1.0,7PK73JK4YJP6LTNBP291,49170.0,,
100001047658.0,1.0,7QYB5XBSRFPHJNR8FJ65,49171.0,,
100001047659.0,1.0,7RT562WS8JOVL7VMXP03,49172.0,,
100001047660.0,1.0,7RZYCUTSFF0E1JT7T736,49173.0,,
100001047661.0,1.0,7V9S3OCJVMU2RMU0SF86,49174.0,,
100001047662.0,1.0,81560000DB03666DF212,49175.0,,
100001047663.0,1.0,81560004A295D2EB5395,49176.0,,
100001047664.0,1.0,815600058878D2645485,49177.0,,
100001047665.0,1.0,815600068D1369874B42,49178.0,,
100001047666.0,1.0,81560006C451D6E41089,49179.0,,
100001047667.0,1.0,81560007117BFBEBC682,49180.0,,
100001047668.0,1.0,8156000962B2EB41FE28,49181.0,,
100001047669.0,1.0,8156000A2828EF8E2948,49182.0,,
100001047670.0,1.0,8156000A5AE710A62B06,49183.0,,
100001047671.0,1.0,8156000A7D8B73A80227,49184.0,,
100001047672.0,1.0,8156000B78612E165967,49185.0,,
100001047673.0,1.0,8156000C539D6DF54787,49186.0,,
100001047674.0,1.0,8156000C9AD15E1C9906,49187.0,,
100001047675.0,1.0,8156000CD4B8666BC395,49188.0,,
100001047676.0,1.0,8156000DA26F6747AA76,49189.0,,
100001047677.0,1.0,8156000FDA708CCC0E18,49190.0,,
100001047678.0,1.0,81560010462E3FD6A593,49191.0,,
100001047679.0,1.0,81560010B75E37143C84,49192.0,,
100001047680.0,1.0,815600114078ECE44426,49193.0,,
100001047681.0,1.0,815600114349A04CDA93,49194.0,,
100001047682.0,1.0,81560012272E3A5C2A12,49195.0,,
100001047683.0,1.0,81560012377839EEF585,49196.0,,
100001047684.0,1.0,8156001266EB0722AE15,49197.0,,
100001047685.0,1.0,815600150B9B266D5D16,49198.0,,
100001047686.0,1.0,81560015FF1E8EA8FB05,49199.0,,
100001047687.0,1.0,815600185B785C78CE62,49200.0,,
100001047688.0,1.0,8156001ABE0E9F9D8914,49201.0,,
100001047689.0,1.0,8156001B63C8F7E62D66,49202.0,,
100001047690.0,1.0,8156001CCD394FB00D46,49203.0,,
100001047691.0,1.0,8156001D6D31AD6EC044,49204.0,,
100001047692.0,1.0,8156001D74BFA3D1B283,49205.0,,
100001047693.0,1.0,8156001DDA4FFA9B6007,49206.0,,
100001047694.0,1.0,8156001FE8D0D2DE2055,49207.0,,
100001047695.0,1.0,815600219978E5D54C44,49208.0,,
100001047696.0,1.0,8156002283D782918F93,49209.0,,
100001047697.0,1.0,81560025A4DA74A72216,49210.0,,
100001047698.0,1.0,815600264E5F3D73FB43,49211.0,,
100001047699.0,1.0,81560029435ED2C77435,49212.0,,
100001047700.0,1.0,8156002A63D379568C78,49213.0,,
100001047701.0,1.0,8156002BC24AAEAA6D94,49214.0,,
100001047702.0,1.0,8156002D4C4D09455183,49215.0,,
100001047703.0,1.0,8156002DAF89FD6ABA39,49216.0,,
